1629471600000,48550.52000000,48600.00000000,48206.36000000,48268.41000000,1546.48749200,1629472499999,74741532.71384131,42619,674.62782200,32609937.64338233,0
1629472500000,48268.41000000,48480.60000000,48257.71000000,48386.48000000,701.76099000,1629473399999,33951550.05748284,29730,370.70709400,17936615.01950309,0
1629473400000,48386.47000000,48550.00000000,48333.35000000,48531.15000000,656.99754800,1629474299999,31827717.69922309,28957,392.35197900,19009262.63504949,0
1629474300000,48531.15000000,48720.29000000,48449.75000000,48718.38000000,945.63472200,1629475199999,45944935.85031005,37050,600.53848900,29186525.48483397,0
1629475200000,48718.38000000,48832.38000000,48607.89000000,48801.42000000,1364.71427900,1629476099999,66478504.72407982,34458,630.60733900,30730650.42079761,0
1629476100000,48801.41000000,49043.03000000,48750.01000000,49043.03000000,1526.41130400,1629476999999,74656822.62464252,36426,833.39796100,40771375.74760717,0
1629477000000,49043.03000000,49096.34000000,48627.13000000,48795.96000000,1320.91319500,1629477899999,64447397.62794590,36696,611.99209600,29858907.59958003,0
1629477900000,48795.96000000,48795.97000000,48500.00000000,48758.07000000,904.19347500,1629478799999,43993039.47814425,21588,415.20858200,20202929.10672400,0
1629478800000,48758.08000000,48872.55000000,48712.28000000,48773.86000000,594.75562800,1629479699999,29015177.42437671,14453,319.19128000,15571489.62440737,0
1629479700000,48773.86000000,48849.58000000,48637.00000000,48680.00000000,399.44448000,1629480599999,19469032.78895353,12005,189.36449800,9230014.56060216,0
1629480600000,48680.00000000,48750.00000000,48603.74000000,48617.00000000,348.70136000,1629481499999,16965632.45917625,11724,155.42582100,7561727.61192244,0
1629481500000,48617.00000000,48768.68000000,48617.00000000,48675.01000000,321.75624500,1629482399999,15671744.75451575,10664,163.95912100,7985476.49639299,0
1629482400000,48675.00000000,48747.93000000,48556.81000000,48604.68000000,456.90626000,1629483299999,22230414.45365907,14296,224.72106500,10934415.96576891,0
1629483300000,48604.68000000,48661.00000000,48511.00000000,48511.00000000,353.41546400,1629484199999,17172465.42211063,11458,172.36105100,8375998.47803311,0
1629484200000,48511.01000000,48590.00000000,48289.43000000,48424.52000000,885.45735000,1629485099999,42874085.64027533,22333,402.09384100,19465725.13609029,0
1629485100000,48424.53000000,48529.99000000,48399.99000000,48458.00000000,743.72224300,1629485999999,36044638.67946139,12044,352.56666400,17089444.54799157,0
1629486000000,48458.00000000,48549.02000000,48442.51000000,48447.19000000,338.01979900,1629486899999,16391598.62902782,11993,152.38356100,7390126.05575537,0
1629486900000,48447.19000000,48652.13000000,48421.30000000,48560.00000000,333.19096900,1629487799999,16176458.29996331,11188,168.74425500,8192965.58792994,0
1629487800000,48560.01000000,48726.90000000,48555.01000000,48707.01000000,262.85512000,1629488699999,12784921.46512280,9401,161.06547100,7834069.35933091,0
1629488700000,48707.02000000,48718.94000000,48588.93000000,48684.16000000,351.75880700,1629489599999,17112547.48747725,8826,123.72332800,6018906.22176350,0
1629489600000,48684.16000000,48773.65000000,48598.01000000,48765.25000000,322.97529800,1629490499999,15716151.36426027,19453,171.74999800,8358134.92710232,0
1629490500000,48765.24000000,48822.00000000,48671.34000000,48798.54000000,360.81831400,1629491399999,17588560.67163123,21266,172.30210400,8400670.19791808,0
1629491400000,48798.55000000,48830.67000000,48666.45000000,48677.86000000,260.41311500,1629492299999,12694058.00846667,19841,108.65193700,5296208.94938997,0
1629492300000,48677.87000000,48723.49000000,48607.40000000,48640.98000000,301.25004000,1629493199999,14659965.03568493,19788,163.59712800,7961399.25106004,0
1629493200000,48640.98000000,48786.66000000,48612.42000000,48712.02000000,285.02137800,1629494099999,13883194.84504889,21863,162.59456600,7918880.87165552,0
1629494100000,48712.02000000,48757.84000000,48664.07000000,48733.30000000,237.57168800,1629494999999,11571314.56422834,23438,132.09443400,6434641.97770287,0
1629495000000,48734.54000000,48914.28000000,48729.43000000,48914.27000000,352.07351100,1629495899999,17196489.87205146,25827,208.96876000,10207348.71767471,0
1629495900000,48914.27000000,49360.41000000,48846.26000000,49322.96000000,1329.79038200,1629496799999,65263926.68823331,58088,917.95893200,45053604.69154944,0
1629496800000,49322.96000000,49382.99000000,49045.81000000,49221.64000000,733.96630800,1629497699999,36112551.65152556,23975,339.56535100,16707584.51209003,0
1629497700000,49221.64000000,49221.64000000,49060.00000000,49115.69000000,361.20931700,1629498599999,17742066.54551427,12044,164.91768700,8100814.75710103,0
1629498600000,49115.70000000,49160.00000000,48959.94000000,48979.06000000,414.05858900,1629499499999,20312869.65253615,12714,167.86728800,8236272.09016571,0
1629499500000,48979.06000000,49267.39000000,48943.27000000,49209.69000000,672.15756000,1629500399999,33026359.04516810,15397,366.79366600,18022447.46846675,0
1629500400000,49209.69000000,49295.08000000,49100.00000000,49199.54000000,477.37561800,1629501299999,23483494.19943450,12308,218.66200500,10759392.03867136,0
1629501300000,49199.54000000,49299.99000000,49165.48000000,49167.80000000,354.66440900,1629502199999,17463564.31337104,10532,152.31840700,7500954.20680748,0
1629502200000,49167.80000000,49243.39000000,49112.38000000,49225.89000000,281.82373000,1629503099999,13865355.03265875,8362,126.71120100,6234097.12670592,0
1629503100000,49225.89000000,49350.00000000,49004.12000000,49322.47000000,498.00384800,1629503999999,24499417.64872589,12583,261.91617100,12890305.01102738,0
1629504000000,49322.47000000,49357.62000000,49030.00000000,49079.68000000,692.88768700,1629504899999,34099429.35094282,41231,303.78178600,14950545.94105153,0
1629504900000,49079.68000000,49182.00000000,48800.01000000,48825.98000000,770.66902600,1629505799999,37740704.38571669,44732,302.94761200,14837563.56247726,0
1629505800000,48825.99000000,49041.39000000,48713.50000000,48984.49000000,706.82600900,1629506699999,34559223.82790691,44775,374.45949000,18310732.46136810,0
1629506700000,48984.48000000,49061.63000000,48872.87000000,48878.24000000,301.49044200,1629507599999,14768358.13872223,36346,123.18863200,6035353.33065822,0
1629507600000,48878.24000000,48977.65000000,48804.46000000,48929.86000000,270.69129500,1629508499999,13237680.39960185,9227,147.12441100,7195387.22042220,0
1629508500000,48929.86000000,49019.82000000,48854.32000000,48860.76000000,269.94019400,1629509399999,13216312.20282646,8630,146.51420600,7174465.38524926,0
1629509400000,48860.76000000,48975.00000000,48814.47000000,48896.13000000,272.76562800,1629510299999,13339230.53106917,8182,115.52609400,5650107.78769198,0
1629510300000,48896.12000000,49069.45000000,48883.26000000,49035.66000000,290.02714900,1629511199999,14208692.29428581,8736,154.64908400,7576331.03143147,0
1629511200000,49035.65000000,49054.35000000,48955.00000000,48984.16000000,268.28631100,1629512099999,13145039.60264449,11944,132.93674300,6513580.42596525,0
1629512100000,48984.15000000,49095.01000000,48955.02000000,49088.00000000,245.49832200,1629512999999,12032935.84733815,13240,135.05602500,6619725.47069579,0
1629513000000,49087.99000000,49100.00000000,48962.89000000,48974.56000000,225.75836600,1629513899999,11070098.17329868,11899,91.01168800,4463081.22413650,0
1629513900000,48974.56000000,48998.76000000,48813.41000000,48841.77000000,311.74228200,1629514799999,15235301.56902892,12110,147.08994000,7188605.23322782,0
1629514800000,48841.77000000,48883.31000000,48670.10000000,48797.73000000,407.65202000,1629515699999,19889685.25955432,19573,174.65958200,8521199.57837676,0
1629515700000,48797.73000000,48876.65000000,48777.38000000,48814.53000000,254.49525700,1629516599999,12425627.54625120,17527,123.16036400,6013436.43579217,0
1629516600000,48813.63000000,48908.62000000,48793.09000000,48837.33000000,280.16924400,1629517499999,13691167.03665927,18352,143.73587000,7023784.99391786,0
1629517500000,48837.33000000,48919.48000000,48721.25000000,48828.17000000,419.34160900,1629518399999,20474943.40062339,19048,168.24751800,8218786.91111433,0
1629518400000,48828.17000000,48829.48000000,48658.69000000,48696.12000000,299.21130700,1629519299999,14583100.18167141,14637,132.07255400,6436779.00952334,0
1629519300000,48696.12000000,48725.32000000,48555.00000000,48698.56000000,448.26816200,1629520199999,21802518.05119155,19114,218.32322000,10619669.54515164,0
